team|date|likes|talking_about|check_ins
 Phoenix Suns|March 4, 2018|1,917,085 - (+6)|20,238 - (+3,076)|0 - (0)
 Phoenix Suns|March 3, 2018|1,917,079 - (-27)|17,162 - (-70)|0 - (0)
 Phoenix Suns|March 2, 2018|1,917,106 - (-103)|17,232 - (+1,289)|0 - (0)
 Phoenix Suns|March 1, 2018|1,917,209 - (-35)|15,943 - (-380)|0 - (0)
 Phoenix Suns|February 28, 2018|1,917,244 - (-56)|16,323 - (-354)|0 - (0)
 Phoenix Suns|February 27, 2018|1,917,300 - (-113)|16,677 - (-3,857)|0 - (0)
 Phoenix Suns|February 26, 2018|1,917,413 - (-70)|20,534 - (-9,990)|0 - (0)
 Phoenix Suns|February 25, 2018|1,917,483 - (-56)|30,524 - (-5,613)|0 - (0)
 Phoenix Suns|February 24, 2018|1,917,539 - (-25)|36,137 - (-203)|0 - (0)
 Phoenix Suns|February 23, 2018|1,917,564 - (-101)|36,340 - (-1,003)|0 - (0)
 Phoenix Suns|February 22, 2018|1,917,665 - (-122)|37,343 - (+745)|0 - (0)
 Phoenix Suns|February 21, 2018|1,917,787 - (-50)|36,598 - (+2,606)|0 - (0)
 Phoenix Suns|February 20, 2018|1,917,837 - (+36)|33,992 - (+7,511)|0 - (0)
 Phoenix Suns|February 19, 2018|1,917,801 - (+99)|26,481 - (+8,511)|0 - (0)
 Phoenix Suns|February 18, 2018|1,917,702 - (+74)|17,970 - (-2,228)|0 - (0)
 Phoenix Suns|February 17, 2018|1,917,628 - (-72)|20,198 - (-1,804)|0 - (0)
 Phoenix Suns|February 16, 2018|1,917,700 - (-54)|22,002 - (-3,890)|0 - (0)
 Phoenix Suns|February 15, 2018|1,917,754 - (-80)|25,892 - (-6,411)|0 - (0)
 Phoenix Suns|February 14, 2018|1,917,834 - (+59)|32,303 - (-1,545)|0 - (0)
 Phoenix Suns|February 13, 2018|1,917,775 - (-47)|33,848 - (+1,889)|0 - (0)
 Phoenix Suns|February 12, 2018|1,917,822 - (-81)|31,959 - (+2,660)|0 - (0)
 Phoenix Suns|February 11, 2018|1,917,903 - (-25)|29,299 - (+1,028)|0 - (0)
 Phoenix Suns|February 10, 2018|1,917,928 - (+24)|28,271 - (+4,026)|0 - (0)
 Phoenix Suns|February 9, 2018|1,917,904 - (+48)|24,245 - (+6,343)|0 - (0)
 Phoenix Suns|February 8, 2018|1,917,856 - (-70)|17,902 - (+4,030)|0 - (0)
 Phoenix Suns|February 7, 2018|1,917,926 - (-61)|13,872 - (-384)|0 - (0)
 Phoenix Suns|February 6, 2018|1,917,987 - (-84)|14,256 - (+172)|0 - (0)
 Phoenix Suns|February 5, 2018|1,918,071 - (-34)|14,084 - (+860)|0 - (0)
 Phoenix Suns|February 4, 2018|1,918,105 - (-117)|13,224 - (+1,482)|0 - (0)
 Phoenix Suns|February 3, 2018|1,918,222 - (-91)|11,742 - (+664)|0 - (0)
 Phoenix Suns|February 2, 2018|1,918,313 - (-45)|11,078 - (+724)|0 - (0)
 Phoenix Suns|February 1, 2018|1,918,358 - (+70)|10,354 - (-559)|0 - (0)
 Phoenix Suns|January 31, 2018|1,918,288 - (-63)|10,913 - (+982)|0 - (0)
 Phoenix Suns|January 30, 2018|1,918,351 - (-74)|9,931 - (-260)|0 - (0)
 Phoenix Suns|January 29, 2018|1,918,425 - (-74)|10,191 - (-477)|0 - (0)
 Phoenix Suns|January 28, 2018|1,918,499 - (-21)|10,668 - (+688)|0 - (0)
 Phoenix Suns|January 27, 2018|1,918,520 - (-71)|9,980 - (-1,977)|0 - (0)
 Phoenix Suns|January 26, 2018|1,918,591 - (-9)|11,957 - (-357)|0 - (0)
