team|date|likes|talking_about|check_ins
 Sacramento Kings|March 15, 2018|4,921,679 - (+17,524)|240,070 - (+22,607)|31,292 - (+278)
 Sacramento Kings|March 14, 2018|4,904,155 - (+18,096)|217,463 - (-1,865)|31,014 - (0)
 Sacramento Kings|March 13, 2018|4,886,059 - (+18,155)|219,328 - (+8,110)|31,014 - (-5)
 Sacramento Kings|March 12, 2018|4,867,904 - (+18,195)|211,218 - (+10,233)|31,019 - (+4)
 Sacramento Kings|March 11, 2018|4,849,709 - (+23,109)|200,985 - (+5,616)|31,015 - (0)
 Sacramento Kings|March 10, 2018|4,826,600 - (+16,054)|195,369 - (-5,683)|31,015 - (+282)
 Sacramento Kings|March 9, 2018|4,810,546 - (+11,545)|201,052 - (+16,550)|30,733 - (-1)
 Sacramento Kings|March 8, 2018|4,799,001 - (+16,952)|184,502 - (+25,267)|30,734 - (+271)
 Sacramento Kings|March 7, 2018|4,782,049 - (+17,004)|159,235 - (+10,396)|30,463 - (+1)
 Sacramento Kings|March 6, 2018|4,765,045 - (+16,260)|148,839 - (+20,129)|30,462 - (+16)
 Sacramento Kings|March 5, 2018|4,748,785 - (+17,660)|128,710 - (+18,001)|30,446 - (+374)
 Sacramento Kings|March 4, 2018|4,731,125 - (+19,182)|110,709 - (+13,382)|30,072 - (+311)
 Sacramento Kings|March 3, 2018|4,711,943 - (+18,560)|97,327 - (+2,458)|29,761 - (+6)
 Sacramento Kings|March 2, 2018|4,693,383 - (+3,667)|94,869 - (-290)|29,755 - (+317)
 Sacramento Kings|March 1, 2018|4,689,716 - (+7,353)|95,159 - (-13,633)|29,438 - (-2)
 Sacramento Kings|February 28, 2018|4,682,363 - (+6,247)|108,792 - (-11,767)|29,440 - (0)
 Sacramento Kings|February 27, 2018|4,676,116 - (+6,396)|120,559 - (-12,023)|29,440 - (+257)
 Sacramento Kings|February 26, 2018|4,669,720 - (+6,776)|132,582 - (-14,897)|29,183 - (+7)
 Sacramento Kings|February 25, 2018|4,662,944 - (+8,407)|147,479 - (-18,862)|29,176 - (+345)
 Sacramento Kings|February 24, 2018|4,654,537 - (+7,182)|166,341 - (-27,825)|28,831 - (+29)
