account|team|date|followers|following|tweets|lists|favourites
@cavs|Cleveland Cavaliers|April 2, 2015|688,313  (+802)|1,445  (0)|17,330  (+17)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 1, 2015|687,511  (+810)|1,445  (+3)|17,313  (+9)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 31, 2015|686,701  (+646)|1,442  (0)|17,304  (+8)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 30, 2015|686,055  (+961)|1,442  (0)|17,296  (+43)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 29, 2015|685,094  (+742)|1,442  (0)|17,253  (+8)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 28, 2015|684,352  (+444)|1,442  (+2)|17,245  (+24)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 27, 2015|683,908  (+1,973)|1,440  (+5)|17,221  (+83)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 25, 2015|681,935  (+724)|1,435  (0)|17,138  (+10)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 24, 2015|681,211  (+813)|1,435  (0)|17,128  (+15)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 23, 2015|680,398  (+1,097)|1,435  (0)|17,113  (+31)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 22, 2015|679,301  (+989)|1,435  (+1)|17,082  (+7)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 21, 2015|678,312  (+1,010)|1,434  (+3)|17,075  (+39)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 20, 2015|677,302  (+726)|1,431  (+3)|17,036  (+14)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 19, 2015|676,576  (+1,068)|1,428  (+4)|17,022  (+42)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 18, 2015|675,508  (+771)|1,424  (0)|16,980  (+11)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 17, 2015|674,737  (+1,241)|1,424  (+3)|16,969  (+37)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 16, 2015|673,496  (+1,234)|1,421  (+2)|16,932  (+31)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 15, 2015|672,262  (+1,103)|1,419  (0)|16,901  (+5)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 14, 2015|671,159  (+1,591)|1,419  (0)|16,896  (+15)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 13, 2015|669,568  (+1,979)|1,419  (+4)|16,881  (+60)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 12, 2015|667,589  (+1,223)|1,415  (-1)|16,821  (+16)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 11, 2015|666,366  (+1,362)|1,416  (-1)|16,805  (+32)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 10, 2015|665,004  (+856)|1,417  (0)|16,773  (+9)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 9, 2015|664,148  (+912)|1,417  (0)|16,764  (+4)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 8, 2015|663,236  (+1,192)|1,417  (+2)|16,760  (+40)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 7, 2015|662,044  (+1,133)|1,415  (+1)|16,720  (+31)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 6, 2015|660,911  (+1,107)|1,414  (0)|16,689  (+12)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 5, 2015|659,804  (+1,342)|1,414  (+6)|16,677  (+40)|0  (0)|0  (0)
