account|team|date|followers|following|tweets|lists|favourites
@NYKnicks|NEW YORK KNICKS|October 7, 2019|2,143,896  (+117)|259  (0)|48,500  (+3)|10,099  (+3)|879  (0)
@NYKnicks|NEW YORK KNICKS|October 6, 2019|2,143,779  (+175)|259  (-1)|48,497  (+4)|10,096  (+5)|879  (0)
@NYKnicks|NEW YORK KNICKS|October 5, 2019|2,143,604  (+143)|260  (0)|48,493  (+7)|10,091  (-2)|879  (0)
@NYKnicks|NEW YORK KNICKS|October 4, 2019|2,143,461  (+170)|260  (0)|48,486  (+9)|10,093  (+1)|879  (0)
@NYKnicks|NEW YORK KNICKS|October 3, 2019|2,143,291  (+153)|260  (0)|48,477  (+7)|10,092  (+3)|879  (+2)
@NYKnicks|NEW YORK KNICKS|October 2, 2019|2,143,138  (+186)|260  (0)|48,470  (+3)|10,089  (0)|877  (+1)
@NYKnicks|NEW YORK KNICKS|October 1, 2019|2,142,952  (+150)|260  (0)|48,467  (+44)|10,089  (-1)|876  (+1)
@NYKnicks|NEW YORK KNICKS|September 30, 2019|2,142,802  (+176)|260  (0)|48,423  (+8)|10,090  (+3)|875  (+1)
@NYKnicks|NEW YORK KNICKS|September 29, 2019|2,142,626  (+116)|260  (0)|48,415  (+2)|10,087  (-2)|874  (0)
@NYKnicks|NEW YORK KNICKS|September 28, 2019|2,142,510  (+107)|260  (0)|48,413  (+1)|10,089  (-2)|874  (0)
@NYKnicks|NEW YORK KNICKS|September 27, 2019|2,142,403  (+78)|260  (0)|48,412  (+4)|10,091  (+1)|874  (+1)
@NYKnicks|NEW YORK KNICKS|September 26, 2019|2,142,325  (+88)|260  (0)|48,408  (+1)|10,090  (-2)|873  (+1)
@NYKnicks|NEW YORK KNICKS|September 25, 2019|2,142,237  (+127)|260  (0)|48,407  (+1)|10,092  (-6)|872  (0)
@NYKnicks|NEW YORK KNICKS|September 24, 2019|2,142,110  (+159)|260  (0)|48,406  (+1)|10,098  (-2)|872  (-1)
@NYKnicks|NEW YORK KNICKS|September 23, 2019|2,141,951  (+53)|260  (0)|48,405  (+4)|10,100  (-1)|873  (+1)
